1.405191432980761990e+00,5.777941447171556000e+00,8.569151476544416113e+00,9.844034167535321345e+00,9.937215316266946985e+00,9.551623708834309667e+00,9.443215199649534597e+00,8.765490491450533383e+00,5.627050774617346818e+00,3.221429762502276972e-01,-4.364402828129207990e+00,-6.929845377688352848e+00,-8.545340660525479137e+00,-1.005386524629494005e+01,-1.059274751757005362e+01,-9.837955904790057104e+00,-8.635655288341821390e+00,-6.865922373943956991e+00,-3.417321794017087022e+00,1.405191432980755994e+00
-1.483810580227591824e+00,-3.839864928356756302e+00,-2.999420165863866394e-01,2.549210542651057843e+00,3.829683473350685041e+00,4.555937895598621168e+00,9.142466241397695370e-01,-6.711545505768842901e+00,-9.092798452240105078e+00,-2.663411898600544170e+00,3.466390576562095927e+00,2.544417089465824233e+00,-1.116496898479092614e+00,-3.237109008457138337e+00,-4.769313804665463508e+00,-3.665544798182178710e+00,3.147704070523544395e+00,9.404854936871405613e+00,6.467392682401093218e+00,-1.483810580227594489e+00
-9.334083954357263124e+00,-8.004821008647795111e+00,-5.608479140235127502e+00,-1.392982455612274073e+00,3.464279088514196303e+00,7.197665773554314583e+00,9.291371528576471306e+00,1.000300585021410882e+01,9.767570379888521614e+00,9.469055401670313898e+00,9.339446408480776896e+00,7.767604534850744535e+00,3.445856068321065724e+00,-1.952894741958911329e+00,-5.710144114396459081e+00,-7.652839318388412693e+00,-9.243130846765669872e+00,-1.046659601340567036e+01,-1.037988344030291543e+01,-9.334083954357268453e+00
-1.292548370045780715e+00,6.608260362313555625e+00,9.372131112056676372e+00,2.918773941177839060e+00,-3.539100387219995092e+00,-2.612283736209239482e+00,1.257439039016987392e+00,3.141644271620305240e+00,4.362231956305946845e+00,3.737789766358977417e+00,-2.352187201248447046e+00,-8.933978814544870417e+00,-7.034631745094795718e+00,7.042661503001785839e-01,3.863175759947576005e+00,8.797279017878723018e-01,-2.215174763758770204e+00,-3.950808995981254679e+00,-4.914726246782752384e+00,-1.292548370045790040e+00
-1.822406273301767410e+00,3.059476902221169414e+00,6.934344361279721980e+00,9.165893358452374073e+00,9.987552725560004063e+00,9.805530051937008551e+00,9.479005604241329763e+00,9.376414038798339234e+00,8.017098136120043961e+00,3.917760193544496339e+00,-1.511815974141589525e+00,-5.469467129303206221e+00,-7.511800511228297950e+00,-9.101958862574633713e+00,-1.040284265104627437e+01,-1.044174480287043139e+01,-9.439337443207211464e+00,-8.145839107312292882e+00,-5.895862617168790010e+00,-1.822406273301775625e+00
3.676843732338112680e+00,-3.246674756990100441e+00,-2.931158064263129415e+00,9.773561626407363256e-01,3.033867840922249925e+00,4.263551468898631569e+00,3.996162365680774098e+00,-1.641801507112156111e+00,-8.609757164614814329e+00,-7.583652189599206395e+00,7.515083105156850074e-02,3.901115129250010582e+00,1.228904950923868089e+00,-2.021084940602719815e+00,-3.804925873192213537e+00,-4.945615969897882991e+00,-1.872303733295318739e+00,5.955751374588513336e+00,9.548270343273127736e+00,3.676843732338116233e+00
8.772112350993035434e-01,5.379018465327407128e+00,8.348692850934368082e+00,9.770934056163055104e+00,9.967671230935007287e+00,9.585077205361006492e+00,9.449037736444841684e+00,8.929164020463401741e+00,6.101136723856844135e+00,9.132969893316471577e-01,-3.965543063507639410e+00,-6.731979534608012905e+00,-8.374526454174263890e+00,-9.918396409904215005e+00,-1.060619484778550614e+01,-9.954635402218073637e+00,-8.773763257284931782e+00,-7.119779975902664759e+00,-3.876421568531579265e+00,8.772112350992973262e-01
-7.616656557565271157e-01,-3.976117805487513479e+00,-7.386794459114649491e-01,2.363341989016265909e+00,3.693926503028833519e+00,4.603636273892224295e+00,1.597010228013749700e+00,-5.963208131862266725e+00,-9.323364664446161854e+00,-3.549040832843183502e+00,3.133582548610937657e+00,2.903037316811752255e+00,-7.843913340326458261e-01,-3.059976035125610672e+00,-4.645550771751190133e+00,-4.058281420534906481e+00,2.250424376578199492e+00,9.098295380381573594e+00,7.217021481417920548e+00,-7.616656557565211205e-01
-4.639112604436762766e+00,-6.259696244644175067e-02,4.628331548031269449e+00,7.915628111751061624e+00,9.606610091886841118e+00,1.000323624620725482e+01,9.654583163696967674e+00,9.454372261235251429e+00,9.150044060994240169e+00,6.863028144194072588e+00,1.966159489940036753e+00,-3.193750193548906324e+00,-6.349955168853873566e+00,-8.075897136910837659e+00,-9.655084553792370627e+00,-1.058778934867175536e+01,-1.014760099329201992e+01,-9.009169005641814110e+00,-7.521037150342201549e+00,-4.639112604436773424e+00
8.337131070365868979e+00,6.688742452592872922e-01,-4.007660266552703909e+00,-1.531242464466951780e+00,1.973771742798653417e+00,3.461696535320914592e+00,4.576365567355775710e+00,2.641276942517984505e+00,-4.523123914936984846e+00,-9.433219532053678691e+00,-5.080007584422880029e+00,2.318913733741040595e+00,3.432188594164550022e+00,-1.393352706841985977e-01,-2.735177218348869843e+00,-4.380502408346655940e+00,-4.566329957014650276e+00,7.044229727170168154e-01,8.281957212586464223e+00,8.337131070365876084e+00
-8.054638086838618705e+00,-5.709998821469868702e+00,-1.542661137504185431e+00,3.324924515439313666e+00,7.107835656953135128e+00,9.249076866610547398e+00,9.998568282543072172e+00,9.780795700651253810e+00,9.472147942779191254e+00,9.353480473171931209e+00,7.856897071304409508e+00,3.610756452327310129e+00,-1.801516269525829772e+00,-5.628471302655741582e+00,-7.604102440599378454e+00,-9.194345921033974633e+00,-1.044577134121742645e+01,-1.040228061365057144e+01,-9.370697027284570879e+00,-8.054638086838616928e+00
6.386519099296860347e+00,9.442923775491475880e+00,3.182055218252222595e+00,-3.445400178714518979e+00,-2.725808120351360664e+00,1.162721836171952905e+00,3.104616055685617493e+00,4.329092577306233203e+00,3.833113283492151524e+00,-2.104416401483353294e+00,-8.829986729091295672e+00,-7.231469310242205850e+00,4.906902733913582892e-01,3.882737538847577330e+00,1.000596582289615899e+00,-2.149354915620427242e+00,-3.900252829827177692e+00,-4.929678556904217857e+00,-1.498699197990498444e+00,6.386519099296873669e+00
-8.250437255809103476e+00,-6.108336701441242411e+00,-2.151692926053872412e+00,2.738302424396108048e+00,6.720169022067167930e+00,9.060665713810294619e+00,9.969760051546456836e+00,9.834454041551435211e+00,9.489061042088009046e+00,9.398360650611200739e+00,8.194555588431557069e+00,4.276881771765013163e+00,-1.159179479745554353e+00,-5.270775701335805863e+00,-7.400583196634155314e+00,-8.991231208062496094e+00,-1.034552324135015766e+01,-1.048388018216143180e+01,-9.520570413673411281e+00,-8.250437255809108805e+00
5.422738740601809049e+00,9.625545726437545468e+00,4.261563786814228649e+00,-2.972315689792160320e+00,-3.159426616903949547e+00,7.448320380532207352e-01,2.947091699024033673e+00,4.181207307792358385e+00,4.162990045347551238e+00,-1.099747235366581366e+00,-8.307368758521683105e+00,-7.969483170204918032e+00,-4.404955465979270013e-01,3.890382916025870941e+00,1.500723304803887270e+00,-1.860314690075027144e+00,-3.691374662981861121e+00,-4.945135031905852685e+00,-2.291414162550557077e+00,5.422738740601803720e+00
1.152803047888838028e+00,5.589186461992053268e+00,8.465697277858794223e+00,9.810768338043590830e+00,9.952622227980237213e+00,9.567054382128425516e+00,9.446473289090398850e+00,8.847628920000291330e+00,5.857874879557342318e+00,6.045787133876094899e-01,-4.176729663901209477e+00,-6.836454063705559747e+00,-8.463331914571561754e+00,-9.990339756433611385e+00,-1.060129268269444935e+01,-9.894412450591293151e+00,-8.702384344530276650e+00,-6.990114090726639695e+00,-3.639628570772979632e+00,1.152803047888831367e+00
-1.146821032820982911e+00,-3.915124318430380335e+00,-5.085213425167709467e-01,2.462925075728077395e+00,3.764320060957336622e+00,4.585188080534932098e+00,1.249106078349841331e+00,-6.360395507049878105e+00,-9.218195770753503382e+00,-3.087931928587916541e+00,3.318725905728820091e+00,2.720622389807525465e+00,-9.604867784246637896e-01,-3.152576498881383582e+00,-4.712985215514755133e+00,-3.863394332151186550e+00,2.717103275450099442e+00,9.272738929591021417e+00,6.835702928983740989e+00,-1.146821032820978026e+00
-8.447641689891451477e+00,-6.503098272999061180e+00,-2.792420138237185157e+00,2.084218825744559744e+00,6.268970084710664636e+00,8.830733280708965793e+00,9.918516819291511410e+00,9.888890945831921186e+00,9.515623814264758451e+00,9.427728336095890782e+00,8.505581468103589060e+00,4.967221619871497573e+00,-4.352205486912485988e-01,-4.843257979450466877e+00,-7.172932674022650446e+00,-8.769666893793729656e+00,-1.021237673343318519e+01,-1.055063393714099718e+01,-9.680236326963388649e+00,-8.447641689891451477e+00
4.312139573534383707e+00,9.621719281142176783e+00,5.393857363974476016e+00,-2.307671267408398563e+00,-3.550046738972985949e+00,2.463205166086357423e-01,2.761855562599319303e+00,4.008643448159608269e+00,4.410637195865054316e+00,-6.168395595058728809e-02,-7.585384149532510278e+00,-8.617351837645864876e+00,-1.521142736016044772e+00,3.758006734928097003e+00,2.033230001113007113e+00,-1.511684184347544369e+00,-3.465784075988262547e+00,-4.888635073629806094e+00,-3.037025658432736641e+00,4.312139573534372161e+00
-8.945567897512216149e+00,-7.416829018374336613e+00,-4.436825450774741775e+00,1.949315821319821396e-01,4.839492076634997808e+00,8.039809059580349526e+00,9.656138730396591541e+00,9.996099509802048644e+00,9.634429372079754472e+00,9.453037422064294759e+00,9.097662292368221770e+00,6.664541157691568962e+00,1.677876357821602493e+00,-3.413428863725815443e+00,-6.459236898197058707e+00,-8.157278805539522892e+00,-9.729795562521573515e+00,-1.059827680212962520e+01,-1.009677826179650673e+01,-8.945567897512216149e+00
1.119394539857280657e+00,8.538204720347543741e+00,8.059547812888704144e+00,2.606628930301799763e-01,-4.027173355950845135e+00,-1.314086062648909703e+00,2.088969282875197564e+00,3.524239612669284760e+00,4.596224364010453201e+00,2.377197741452769186e+00,-4.928761470847224047e+00,-9.441322717648468199e+00,-4.669096344389014774e+00,2.569884879448359527e+00,3.302982206827822953e+00,-3.228096862743865536e-01,-2.826294757436958349e+00,-4.457521985276009069e+00,-4.450241672935806747e+00,1.119394539857277993e+00
-6.213833329723619237e-01,4.154961103257319266e+00,7.630536940137259805e+00,9.486802088791982612e+00,1.001116056808089283e+01,9.700587668755250803e+00,9.458341546025049951e+00,9.245006251636265659e+00,7.267433819114653915e+00,2.590124606426241982e+00,-2.694780537153611100e+00,-6.098147341183694614e+00,-7.899449260740874834e+00,-9.487064517978218703e+00,-1.055069726451695544e+01,-1.025181267868516066e+01,-9.145934210867494585e+00,-7.734341286195025589e+00,-5.061344161931534913e+00,-6.213833329723610355e-01
1.589181267890201754e+00,-3.888091778879111615e+00,-1.996895263356471162e+00,1.698994499453930551e+00,3.327684846877839941e+00,4.506650744545621201e+00,3.156509506940502252e+00,-3.622628008891775941e+00,-9.316739755228971021e+00,-5.940154017783444651e+00,1.704429924798506857e+00,3.665096796166500859e+00,2.751089377101769706e-01,-2.528708456019045592e+00,-4.205296091015881643e+00,-4.762011377720671845e+00,-1.672368261574994630e-01,7.647402514582078759e+00,8.856702536087535549e+00,1.589181267890192872e+00
5.270644091339167225e+00,8.287624695914079354e+00,9.749289278294156702e+00,9.974560790623261397e+00,9.594671566667678064e+00,9.450051296333178641e+00,8.967467030417289209e+00,6.221166023999921357e+00,1.070108670938654694e+00,-3.855761876017903766e+00,-6.677798793959727419e+00,-8.329703113275567006e+00,-9.880895069637784189e+00,-1.060690672162096604e+01,-9.984617768369956181e+00,-8.809501005967561582e+00,-7.183375594386471441e+00,-3.994312438806022048e+00,7.372889375145894597e-01,5.270644091339174331e+00
-3.998384018200327183e+00,-8.562482925928338595e-01,2.310451716797123023e+00,3.658600218811798754e+00,4.607990714329468496e+00,1.766478786944032375e+00,-5.756587379269782367e+00,-9.364080996693630254e+00,-3.781657880438326735e+00,3.030127880566043874e+00,2.991331686684672420e+00,-6.926901158280323045e-01,-3.012696762529772698e+00,-4.609232063233088539e+00,-4.148997105834958177e+00,2.015319942206394543e+00,8.998032581964000798e+00,7.401901345969090329e+00,-5.596602596518489570e-01,-3.998384018200330736e+00
-9.428791499212167082e+00,-8.132004053076393291e+00,-5.867684819065927648e+00,-1.779508737152701414e+00,3.100614073221519718e+00,6.961437262825365124e+00,9.179008960606797274e+00,9.989479143320377119e+00,9.801741230805298244e+00,9.477857986034212701e+00,9.373164294877058822e+00,7.993096205615112027e+00,3.870790035488473890e+00,-1.556821355576214039e+00,-5.494410426791511703e+00,-7.526070625821634330e+00,-9.116227011162552074e+00,-1.040976694928524537e+01,-1.043590371564986441e+01,-9.428791499212174188e+00
-1.816031364616040200e+00,6.023155628715671561e+00,9.534439944744027784e+00,3.600796455574389654e+00,-3.279171107199863489e+00,-2.900297216585846716e+00,1.006497543204638134e+00,3.044870024918873153e+00,4.273884986364219429e+00,3.972434384410013841e+00,-1.712658039585284619e+00,-8.645715516200031203e+00,-7.531038173256055401e+00,1.402362545256448101e-01,3.899885595142746908e+00,1.193714288847692373e+00,-2.041224639113259354e+00,-3.819612257428258051e+00,-4.944166792463245308e+00,-1.816031364616042865e+00
-4.383988753165310115e+00,2.611729324285461118e-01,4.893121912616255287e+00,8.071054598376989020e+00,9.668318245882398188e+00,9.993930557602094922e+00,9.629369702118518504e+00,9.452707578275026279e+00,9.083243554861185842e+00,6.612239602103880287e+00,1.603678228369687986e+00,-3.468914935848682379e+00,-6.486733577069307977e+00,-8.178248936529429969e+00,-9.748715660315770748e+00,-1.060030632364778214e+01,-1.008344213104318854e+01,-8.929121406789297666e+00,-7.389365188225808012e+00,-4.383988753165317220e+00
